GCA_021391535.1_ASM2139153v1,Aurantimonas sp. HBX-1,Bacteria;Pseudomonadota;Alphaproteobacteria,HBX-1,SAMN24339569,PRJNA791715,Complete,4.42721,68.1,chromosome:NZ_CP090066.1/CP090066.1,1.0,4078.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/391/535/GCA_021391535.1_ASM2139153v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/391/535/GCF_021391535.1_ASM2139153v1,2023-08-22_NCBI-genomes/GCF_021391535.1_ASM2139153v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Aurantimonas,Aurantimonas sp.,,1.0,31.0,chromosome,
GCA_012971745.1_ASM1297174v1,Starkeya sp. ORNL1,Bacteria;Pseudomonadota;Alphaproteobacteria,ORNL1,SAMN14085482,PRJNA606081,Complete,6.28619,66.1,chromosome:NZ_CP048834.1/CP048834.1,1.0,5776.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/971/745/GCA_012971745.1_ASM1297174v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/971/745/GCF_012971745.1_ASM1297174v1,2023-08-22_NCBI-genomes/GCF_012971745.1_ASM1297174v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Starkeya,Starkeya sp.,,,,,
GCA_000017645.1_ASM1764v1,Xanthobacter autotrophicus Py2,Bacteria;Pseudomonadota;Alphaproteobacteria,Py2,SAMN02598342,PRJNA15756,Complete,5.6251,67.3763,chromosome:CP000781.1; plasmid pXAUT01:CP000782.1,2.0,5035.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/645/GCA_000017645.1_ASM1764v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/645/GCF_000017645.1_ASM1764v1,2023-08-22_NCBI-genomes/GCF_000017645.1_ASM1764v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,,,,,
GCA_022637495.1_ASM2263749v1,Pseudoxanthomonas daejeonensis,Bacteria;Pseudomonadota;Gammaproteobacteria,S9-A64R,SAMN26520707,PRJNA631893,Complete,3.52064,69.0,chromosome:NZ_CP093331.1/CP093331.1,1.0,3079.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/637/495/GCA_022637495.1_ASM2263749v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/637/495/GCF_022637495.1_ASM2263749v1,2023-08-22_NCBI-genomes/GCF_022637495.1_ASM2263749v1,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas daejeonensis,,,,,
GCA_000439575.1_ASM43957v1,Alteromonas mediterranea UM7,Bacteria;Pseudomonadota;Gammaproteobacteria,Ionian Sea UM7,SAMN02604126,PRJNA192231,Complete,4.93166,44.6848,chromosome:NC_021713.1/CP004853.1; plasmid unnamed:NC_021718.1/CP004854.1,2.0,4218.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/439/575/GCA_000439575.1_ASM43957v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/575/GCF_000439575.1_ASM43957v1,2023-08-22_NCBI-genomes/GCF_000439575.1_ASM43957v1,Bacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas mediterranea,,,,,
GCA_009796745.1_ASM979674v1,Paraglaciecola sp. L1A13,Bacteria;Pseudomonadota;Gammaproteobacteria,L1A13,SAMN13567887,PRJNA595826,Complete,4.96571,42.6,chromosome:NZ_CP047024.1/CP047024.1,1.0,4141.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/796/745/GCF_009796745.1_ASM979674v1,2023-08-22_NCBI-genomes/GCF_009796745.1_ASM979674v1,Bacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola,Paraglaciecola sp.,,,,,
GCA_019900845.1_ASM1990084v1,Paraneptunicella aestuarii,Bacteria;Pseudomonadota;Gammaproteobacteria,NBU2194,SAMN18876451,PRJNA725348,Complete,4.91353,43.9,chromosome:NZ_CP074570.1/CP074570.1,1.0,3787.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/900/845/GCA_019900845.1_ASM1990084v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/900/845/GCF_019900845.1_ASM1990084v1,2023-08-22_NCBI-genomes/GCF_019900845.1_ASM1990084v1,Bacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraneptunicella,Paraneptunicella aestuarii,,,,,
GCA_014495725.1_ASM1449572v1,Brucella intermedia,Bacteria;Pseudomonadota;Alphaproteobacteria,ZJ499,SAMN15946017,PRJNA660330,Complete,4.7477,57.6651,chromosome 1:NZ_CP061039.1/CP061039.1; chromosome 2:NZ_CP061040.1/CP061040.1,2.0,4434.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/495/725/GCA_014495725.1_ASM1449572v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/725/GCF_014495725.1_ASM1449572v1,2023-08-22_NCBI-genomes/GCF_014495725.1_ASM1449572v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella intermedia,,,,,
GCA_018798825.1_ASM1879882v1,Ochrobactrum sp. BTU1,Bacteria;Pseudomonadota;Alphaproteobacteria,BTU1,SAMN19403784,PRJNA733446,Complete,5.87904,52.6838,chromosome 1:NZ_CP076354.1/CP076354.1; chromosome 2:NZ_CP076355.1/CP076355.1; chromosome 3:NZ_CP076356.1/CP076356.1; chromosome 4:NZ_CP076357.1/CP076357.1,4.0,5292.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/798/825/GCA_018798825.1_ASM1879882v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/798/825/GCF_018798825.1_ASM1879882v1,2023-08-22_NCBI-genomes/GCF_018798825.1_ASM1879882v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Ochrobactrum,Ochrobactrum sp.,,,,,
GCA_020341615.1_ASM2034161v1,Pseudochrobactrum sp. XF203,Bacteria;Pseudomonadota;Alphaproteobacteria,XF203,SAMN21874617,PRJNA766778,Complete,3.89583,51.4643,chromosome:NZ_CP084392.1/CP084392.1; plasmid p.QF3:NZ_CP084393.1/CP084393.1,2.0,3468.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/341/615/GCA_020341615.1_ASM2034161v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/341/615/GCF_020341615.1_ASM2034161v1,2023-08-22_NCBI-genomes/GCF_020341615.1_ASM2034161v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Pseudochrobactrum,Pseudochrobactrum sp.,,,,,
GCA_000597785.2_ASM59778v2,Hafnia alvei FB1,Bacteria;Pseudomonadota;Gammaproteobacteria,FB1,SAMN02951885,PRJNA236111,Complete,4.71272,49.0,chromosome:NZ_CP009706.1/CP009706.1,1.0,4158.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/597/785/GCA_000597785.2_ASM59778v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/597/785/GCF_000597785.2_ASM59778v2,2023-08-22_NCBI-genomes/GCF_000597785.2_ASM59778v2,Bacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia alvei,,,,,
GCA_025665395.1_ASM2566539v1,Edwardsiella ictaluri,Bacteria;Pseudomonadota;Gammaproteobacteria,E9-302,SAMN30966625,PRJNA883510,Complete,3.78043,57.3829,chromosome:NZ_CP106852.1/CP106852.1; plasmid unnamed1:NZ_CP106853.1/CP106853.1; plasmid unnamed2:NZ_CP106854.1/CP106854.1,3.0,3224.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/665/395/GCF_025665395.1_ASM2566539v1,2023-08-22_NCBI-genomes/GCF_025665395.1_ASM2566539v1,Bacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella ictaluri,,,,,
GCA_001586165.1_ASM158616v1,Obesumbacterium proteus,Bacteria;Pseudomonadota;Gammaproteobacteria,DSM 2777,SAMN04487151,PRJNA311640,Complete,5.0118,49.1,chromosome:NZ_CP014608.1/CP014608.1,1.0,4474.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/586/165/GCF_001586165.1_ASM158616v1,2023-08-22_NCBI-genomes/GCF_001586165.1_ASM158616v1,Bacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,,,,,
GCA_000019225.1_ASM1922v1,Cellvibrio japonicus Ueda107,Bacteria;Pseudomonadota;Gammaproteobacteria,Ueda107,SAMN02603448,PRJNA28329,Complete,4.57657,52.0,chromosome:NC_010995.1/CP000934.1,1.0,3608.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/225/GCA_000019225.1_ASM1922v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/225/GCF_000019225.1_ASM1922v1,2023-08-22_NCBI-genomes/GCF_000019225.1_ASM1922v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio japonicus,,,,,
GCA_029906505.1_ASM2990650v1,Saccharophagus degradans,Bacteria;Pseudomonadota;Gammaproteobacteria,FZY0027,SAMN34277932,PRJNA958120,Complete,5.17838,45.8,chromosome:NZ_CP123764.1/CP123764.1,1.0,4082.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/906/505/GCF_029906505.1_ASM2990650v1,2023-08-22_NCBI-genomes/GCF_029906505.1_ASM2990650v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Saccharophagus,Saccharophagus degradans,,,,,
GCA_014211975.1_ASM1421197v1,Teredinibacter haidensis,Bacteria;Pseudomonadota;Gammaproteobacteria,Bs08,SAMN15754002,PRJNA340180,Complete,4.91557,47.2,chromosome:NZ_CP060084.1/CP060084.1,1.0,3891.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/211/975/GCA_014211975.1_ASM1421197v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/211/975/GCF_014211975.1_ASM1421197v1,2023-08-22_NCBI-genomes/GCF_014211975.1_ASM1421197v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter,Teredinibacter haidensis,,,,,
GCA_014263185.1_ASM1426318v1,Shewanella algae,Bacteria;Pseudomonadota;Gammaproteobacteria,2NE11,SAMN15232066,PRJNA547647,Complete,5.03081,53.0,chromosome:NZ_CP055159.1/CP055159.1,1.0,4274.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/263/185/GCA_014263185.1_ASM1426318v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/185/GCF_014263185.1_ASM1426318v1,2023-08-22_NCBI-genomes/GCF_014263185.1_ASM1426318v1,Bacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae,,,,,
GCA_004358345.1_ASM435834v1,Parashewanella spongiae,Bacteria;Pseudomonadota;Gammaproteobacteria,HJ039,SAMN11111039,PRJNA526823,Complete,5.46875,39.6,chromosome:NZ_CP037952.1/CP037952.1,1.0,4134.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/358/345/GCF_004358345.1_ASM435834v1,2023-08-22_NCBI-genomes/GCF_004358345.1_ASM435834v1,Bacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Parashewanella,Parashewanella spongiae,,,,,
GCA_021513195.1_ASM2151319v1,Shewanella sp. OMA3-2,Bacteria;Pseudomonadota;Gammaproteobacteria,OMA3-2,SAMN24697102,PRJNA795212,Complete,4.09274,41.1,chromosome:NZ_CP090974.1/CP090974.1,1.0,3261.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/513/195/GCA_021513195.1_ASM2151319v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/513/195/GCF_021513195.1_ASM2151319v1,2023-08-22_NCBI-genomes/GCF_021513195.1_ASM2151319v1,Bacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.,,,,,
GCA_023547145.1_ASM2354714v1,Providencia stuartii,Bacteria;Pseudomonadota;Gammaproteobacteria,CMC-4104,SAMN27484493,PRJNA824933,Complete,4.83756,41.7431,chromosome:NZ_CP095443.1/CP095443.1; plasmid pLarge:NZ_CP095444.1/CP095444.1; plasmid pPhage-like:NZ_CP095442.1/CP095442.1; plasmid pSmall:NZ_CP095445.1/CP095445.1,4.0,4336.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/547/145/GCA_023547145.1_ASM2354714v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/547/145/GCF_023547145.1_ASM2354714v1,2023-08-22_NCBI-genomes/GCF_023547145.1_ASM2354714v1,Bacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia stuartii,,,,,
GCA_011046025.1_ASM1104602v1,Proteus sp. ZN5,Bacteria;Pseudomonadota;Gammaproteobacteria,ZN5,SAMN13742196,PRJNA599267,Complete,4.40824,38.4236,chromosome:NZ_CP047639.1/CP047639.1; plasmid pZN5-103kb:NZ_CP047640.1/CP047640.1; plasmid pZN5-floR-8kb:NZ_CP047642.1/CP047642.1; plasmid pZN5-qnrD:NZ_CP047641.1/CP047641.1,4.0,3878.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/046/025/GCA_011046025.1_ASM1104602v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/046/025/GCF_011046025.1_ASM1104602v1,2023-08-22_NCBI-genomes/GCF_011046025.1_ASM1104602v1,Bacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus sp.,,,,,
GCA_001721185.1_ASM172118v1,Xenorhabdus hominickii,Bacteria;Pseudomonadota;Gammaproteobacteria,ANU1,SAMN05207277,PRJNA324515,Complete,4.5227,43.4,chromosome:NZ_CP016176.1/CP016176.1,1.0,3921.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/185/GCF_001721185.1_ASM172118v1,2023-08-22_NCBI-genomes/GCF_001721185.1_ASM172118v1,Bacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus hominickii,,,,,
GCA_014705805.1_ASM1470580v1,Acinetobacter baumannii,Bacteria;Pseudomonadota;Gammaproteobacteria,CFSAN093710,SAMN12391854,PRJNA300270,Complete,4.17932,39.1457,chromosome:NZ_CP061514.1/CP061514.1; plasmid pCFSAN093710_1:NZ_CP061515.1/CP061515.1; plasmid pCFSAN093710_2:NZ_CP061516.1/CP061516.1,3.0,3904.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/705/805/GCA_014705805.1_ASM1470580v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/705/805/GCF_014705805.1_ASM1470580v1,2023-08-22_NCBI-genomes/GCF_014705805.1_ASM1470580v1,Bacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,,,,,
GCA_003971305.1_ASM397130v1,Moraxella catarrhalis,Bacteria;Pseudomonadota;Gammaproteobacteria,142P87B1,SAMN10536190,PRJNA509208,Complete,1.90908,41.6,chromosome:NZ_CP034665.1/CP034665.1,1.0,1668.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/305/GCF_003971305.1_ASM397130v1,2023-08-22_NCBI-genomes/GCF_003971305.1_ASM397130v1,Bacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Moraxella,Moraxella catarrhalis,,,,,
GCA_002082665.1_ASM208266v1,Acinetobacter nosocomialis,Bacteria;Pseudomonadota;Gammaproteobacteria,SSA3,SAMN06650244,PRJNA380857,Complete,4.14236,38.6923,chromosome:NZ_CP020588.1/CP020588.1; plasmid pSSA3_1:NZ_CP020587.1/CP020587.1,2.0,3808.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/665/GCF_002082665.1_ASM208266v1,2023-08-22_NCBI-genomes/GCF_002082665.1_ASM208266v1,Bacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,,,,,
GCA_016469335.1_ASM1646933v1,Flocculibacter collagenilyticus,Bacteria;Pseudomonadota;Gammaproteobacteria,SM1988,SAMN15228905,PRJNA639221,Complete,3.97358,40.0,chromosome:NZ_CP059888.1/CP059888.1,1.0,3342.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/469/335/GCA_016469335.1_ASM1646933v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/469/335/GCF_016469335.1_ASM1646933v1,2023-08-22_NCBI-genomes/GCF_016469335.1_ASM1646933v1,Bacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Flocculibacter,Flocculibacter collagenilyticus,,,,,
GCA_000026085.1_ASM2608v1,Pseudoalteromonas translucida,Bacteria;Pseudomonadota;Gammaproteobacteria,TAC125,SAMEA3138224,PRJNA15713,Complete,3.85027,40.068,chromosome I:NC_007481.1/CR954246.1; chromosome II:NC_007482.1/CR954247.1,2.0,3358.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/085/GCA_000026085.1_ASM2608v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/085/GCF_000026085.1_ASM2608v1,2023-08-22_NCBI-genomes/GCF_000026085.1_ASM2608v1,Bacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas translucida,,,,,
GCA_018972125.1_ASM1897212v1,Pseudoalteromonas shioyasakiensis,Bacteria;Pseudomonadota;Gammaproteobacteria,A316,SAMN19272546,PRJNA731154,Complete,4.61937,40.7697,chromosome:CP076681.1; plasmid megaplasmid:CP076682.1,2.0,3514.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/972/125/GCA_018972125.1_ASM1897212v1,,2023-08-22_NCBI-genomes/GCA_018972125.1_ASM1897212v1,Bacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas shioyasakiensis,,,,,
GCA_023716485.1_ASM2371648v1,Microbulbifer variabilis,Bacteria;Pseudomonadota;Gammaproteobacteria,SCSIO 43006,SAMN25948937,PRJNA668462,Complete,4.85583,49.3,chromosome:NZ_CP092418.1/CP092418.1,1.0,4145.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/716/485/GCA_023716485.1_ASM2371648v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/716/485/GCF_023716485.1_ASM2371648v1,2023-08-22_NCBI-genomes/GCF_023716485.1_ASM2371648v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer variabilis,,,,,
GCA_020991125.1_ASM2099112v1,Microbulbifer celer,Bacteria;Pseudomonadota;Gammaproteobacteria,KCTC 12973,SAMN23371667,PRJNA782265,Complete,4.346,57.2,chromosome:NZ_CP087715.1/CP087715.1,1.0,3531.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/991/125/GCA_020991125.1_ASM2099112v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/991/125/GCF_020991125.1_ASM2099112v1,2023-08-22_NCBI-genomes/GCF_020991125.1_ASM2099112v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer celer,,,,,
GCA_001999945.1_ASM199994v1,Microbulbifer agarilyticus,Bacteria;Pseudomonadota;Gammaproteobacteria,GP101,SAMN06311449,PRJNA371746,Complete,4.25563,55.4,chromosome:NZ_CP019650.1/CP019650.1,1.0,3461.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/945/GCF_001999945.1_ASM199994v1,2023-08-22_NCBI-genomes/GCF_001999945.1_ASM199994v1,Bacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer agarilyticus,,,,,
GCA_003015185.1_ASM301518v1,Ahniella affigens,Bacteria;Pseudomonadota;Gammaproteobacteria,D13,SAMN08714471,PRJNA438726,Complete,6.12094,60.4585,chromosome:NZ_CP027860.1/CP027860.1; plasmid unnamed:NZ_CP027861.1/CP027861.1,2.0,4544.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/015/185/GCF_003015185.1_ASM301518v1,2023-08-22_NCBI-genomes/GCF_003015185.1_ASM301518v1,Bacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,Ahniella affigens,,,,,
GCA_023078495.1_ASM2307849v1,Luteibacter aegosomatissinici,Bacteria;Pseudomonadota;Gammaproteobacteria,353,SAMN25128178,PRJNA798852,Complete,4.99436,64.5,chromosome:NZ_CP095742.1/CP095742.1,1.0,4383.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/078/495/GCA_023078495.1_ASM2307849v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/078/495/GCF_023078495.1_ASM2307849v1,2023-08-22_NCBI-genomes/GCF_023078495.1_ASM2307849v1,Bacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Luteibacter aegosomatissinici,,,,,
GCA_021560635.1_ASM2156063v1,Rhodanobacter denitrificans,Bacteria;Pseudomonadota;Gammaproteobacteria,DSM-24678,SAMN23498357,PRJNA784652,Complete,3.95837,67.7,chromosome:NZ_CP088919.1/CP088919.1,1.0,3539.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/560/635/GCA_021560635.1_ASM2156063v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/560/635/GCF_021560635.1_ASM2156063v1,2023-08-22_NCBI-genomes/GCF_021560635.1_ASM2156063v1,Bacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter denitrificans,,,,,
GCA_000021745.1_ASM2174v1,Methylocella silvestris BL2,Bacteria;Pseudomonadota;Alphaproteobacteria,BL2,SAMN00000045,PRJNA20635,Complete,4.30543,63.1,chromosome:NC_011666.1/CP001280.1,1.0,3833.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/745/GCA_000021745.1_ASM2174v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/745/GCF_000021745.1_ASM2174v1,2023-08-22_NCBI-genomes/GCF_000021745.1_ASM2174v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylocella,Methylocella silvestris,pAAPB,1.0,30.0,chromosome,pAAPB
GCA_000019845.1_ASM1984v1,Beijerinckia indica subsp. indica ATCC 9039,Bacteria;Pseudomonadota;Alphaproteobacteria,ATCC 9039,SAMN02598441,PRJNA20841,Complete,4.41862,57.0207,chromosome:NC_010581.1/CP001016.1; plasmid pBIND01:NC_010580.1/CP001017.1; plasmid pBIND02:NC_010578.1/CP001018.1,3.0,3769.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/845/GCA_000019845.1_ASM1984v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/845/GCF_000019845.1_ASM1984v1,2023-08-22_NCBI-genomes/GCF_000019845.1_ASM1984v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Beijerinckia,Beijerinckia indica,,,,,
GCA_019343105.1_ASM1934310v1,Methylovirgula sp. HY1,Bacteria;Pseudomonadota;Alphaproteobacteria,HY1,SAMN18571172,PRJNA718830,Complete,3.73664,60.0479,chromosome:NZ_CP073764.1/CP073764.1; plasmid pHY1:NZ_CP073765.1/CP073765.1,2.0,3382.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/343/105/GCA_019343105.1_ASM1934310v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/343/105/GCF_019343105.1_ASM1934310v1,2023-08-22_NCBI-genomes/GCF_019343105.1_ASM1934310v1,Bacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylovirgula,Methylovirgula sp.,,,,,
GCA_000017265.1_ASM1726v1,Phenylobacterium zucineum HLK1,Bacteria;Pseudomonadota;Alphaproteobacteria,HLK1,SAMN02603048,PRJNA19931,Complete,4.37923,71.0551,chromosome:NC_011144.1/CP000747.1; plasmid unnamed:NC_011143.1/CP000748.1,2.0,4239.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/265/GCA_000017265.1_ASM1726v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/265/GCF_000017265.1_ASM1726v1,2023-08-22_NCBI-genomes/GCF_000017265.1_ASM1726v1,Bacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium zucineum,,,,,
GCA_002002865.1_ASM200286v1,Brevundimonas sp. LM2,Bacteria;Pseudomonadota;Alphaproteobacteria,LM2,SAMN06256474,PRJNA368729,Complete,3.56452,68.4,chromosome:NZ_CP019508.1/CP019508.1,1.0,3473.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/002/865/GCF_002002865.1_ASM200286v1,2023-08-22_NCBI-genomes/GCF_002002865.1_ASM200286v1,Bacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp.,pAAPB,1.0,33.0,chromosome,pAAPB
GCA_027271155.1_ASM2727115v1,Brevundimonas subvibrioides,Bacteria;Pseudomonadota;Alphaproteobacteria,Br6,SAMN32255506,PRJNA912762,Complete,2.97399,67.2,chromosome:CP114542.1,1.0,0.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/271/155/GCF_027271155.1_ASM2727115v1,2023-08-22_NCBI-genomes/GCF_027271155.1_ASM2727115v1,Bacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas subvibrioides,,1.0,33.0,chromosome,pAAPB
GCA_002116735.1_ASM211673v1,Marinobacter salarius,Bacteria;Pseudomonadota;Gammaproteobacteria,SMR5,SAMN06718375,PRJNA380207,Complete,4.63016,57.0161,chromosome:NZ_CP020931.1/CP020931.1; plasmid pSMR5:NZ_CP020932.1/CP020932.1,2.0,4181.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/735/GCF_002116735.1_ASM211673v1,2023-08-22_NCBI-genomes/GCF_002116735.1_ASM211673v1,Bacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter salarius,,,,,
GCA_030297115.1_ASM3029711v1,Marinobacter shengliensis,Bacteria;Pseudomonadota;Gammaproteobacteria,D49,SAMD00599713,PRJDB15760,Complete,4.47539,57.1602,chromosome:AP028062.1; plasmid pMAD49a:AP028063.1; plasmid pMAD49b:AP028064.1,3.0,4089.0,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/297/115/GCF_030297115.1_ASM3029711v1,2023-08-22_NCBI-genomes/GCF_030297115.1_ASM3029711v1,Bacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter shengliensis,,,,,
